worker_id,order,pair_id,sample_id,stem,A_N,A_K,B_N,B_K,A_audio_path,B_audio_path
110,7,2,35,LJ049-0022,120,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0022.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0022.wav
110,8,4,15,LJ049-0084,40,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0084.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0084.wav
110,9,2,15,LJ049-0022,20,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0022.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0022.wav
110,10,4,35,LJ049-0084,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0084.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0084.wav
110,11,5,15,LJ049-0058,80,4096,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0058.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0058.wav
111,0,1,13,LJ049-0163,20,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0163.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0163.wav
111,1,5,13,LJ049-0188,80,4096,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0188.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0188.wav
111,2,1,33,LJ049-0163,80,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0163.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0163.wav
111,3,3,13,LJ049-0012,40,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0012.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0012.wav
111,4,4,33,LJ050-0016,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ050-0016.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ050-0016.wav
111,5,5,33,LJ049-0188,120,4096,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0188.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0188.wav
111,6,4,13,LJ050-0016,40,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ050-0016.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ050-0016.wav
111,7,3,33,LJ049-0012,80,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0012.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0012.wav
111,8,0,33,LJ049-0089,40,256,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0089.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0089.wav
111,9,2,13,LJ049-0215,20,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0215.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0215.wav
111,10,0,13,LJ049-0089,20,256,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0089.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0089.wav
111,11,2,33,LJ049-0215,120,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0215.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0215.wav
112,0,1,4,LJ049-0134,20,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0134.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0134.wav
112,1,4,4,LJ049-0146,40,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0146.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0146.wav
112,2,2,4,LJ049-0081,20,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0081.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0081.wav
112,3,5,24,LJ049-0128,120,4096,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0128.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0128.wav
112,4,3,4,LJ049-0011,40,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0011.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0011.wav
112,5,2,24,LJ049-0081,120,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0081.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0081.wav
112,6,0,24,LJ050-0006,40,256,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ050-0006.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ050-0006.wav
112,7,5,4,LJ049-0128,80,4096,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0128.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0128.wav
112,8,0,4,LJ050-0006,20,256,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ050-0006.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ050-0006.wav
112,9,1,24,LJ049-0134,80,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0134.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0134.wav
112,10,4,24,LJ049-0146,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0146.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0146.wav
112,11,3,24,LJ049-0011,80,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0011.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0011.wav
113,0,1,21,LJ049-0077,80,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0077.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0077.wav
113,1,3,1,LJ049-0092,40,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0092.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0092.wav
113,2,2,1,LJ049-0056,20,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0056.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0056.wav
113,3,3,21,LJ049-0092,80,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0092.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0092.wav
113,4,5,21,LJ049-0112,120,4096,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0112.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0112.wav
113,5,2,21,LJ049-0056,120,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0056.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0056.wav
113,6,5,1,LJ049-0112,80,4096,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0112.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0112.wav
113,7,0,1,LJ049-0214,20,256,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0214.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0214.wav
113,8,1,1,LJ049-0077,20,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0077.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0077.wav
113,9,0,21,LJ049-0214,40,256,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0214.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0214.wav
113,10,4,21,LJ049-0211,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0211.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0211.wav
113,11,4,1,LJ049-0211,40,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0211.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0211.wav
114,0,2,8,LJ049-0137,20,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0137.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0137.wav
114,1,4,28,LJ049-0142,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0142.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0142.wav
114,2,2,28,LJ049-0137,120,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0137.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0137.wav
114,3,5,8,LJ049-0220,80,4096,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0220.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0220.wav
114,4,1,28,LJ049-0114,80,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0114.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0114.wav
114,5,5,28,LJ049-0220,120,4096,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0220.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0220.wav
114,6,4,8,LJ049-0142,40,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0142.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0142.wav
114,7,0,8,LJ049-0050,20,256,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0050.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0050.wav
114,8,3,8,LJ049-0179,40,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0179.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0179.wav
114,9,1,8,LJ049-0114,20,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0114.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0114.wav
114,10,3,28,LJ049-0179,80,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0179.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0179.wav
114,11,0,28,LJ049-0050,40,256,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0050.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0050.wav
115,0,4,4,LJ049-0146,40,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0146.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0146.wav
115,1,1,24,LJ049-0134,80,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0134.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0134.wav
115,2,0,4,LJ050-0006,20,256,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ050-0006.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ050-0006.wav
115,3,5,24,LJ049-0128,120,4096,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0128.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0128.wav
115,4,3,4,LJ049-0011,40,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0011.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0011.wav
115,5,5,4,LJ049-0128,80,4096,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0128.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0128.wav
115,6,4,24,LJ049-0146,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0146.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0146.wav
115,7,2,4,LJ049-0081,20,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0081.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0081.wav
115,8,1,4,LJ049-0134,20,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0134.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0134.wav
115,9,3,24,LJ049-0011,80,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0011.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0011.wav
115,10,0,24,LJ050-0006,40,256,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ050-0006.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ050-0006.wav
115,11,2,24,LJ049-0081,120,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0081.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0081.wav
116,0,4,17,LJ049-0208,40,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0208.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0208.wav
116,1,3,37,LJ049-0145,80,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0145.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0145.wav
116,2,4,37,LJ049-0208,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0208.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0208.wav
116,3,1,17,LJ050-0016,20,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ050-0016.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ050-0016.wav
116,4,0,17,LJ049-0113,20,256,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0113.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0113.wav
116,5,1,37,LJ050-0016,80,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ050-0016.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ050-0016.wav
116,6,2,37,LJ049-0014,120,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0014.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0014.wav
116,7,5,37,LJ049-0086,120,4096,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0086.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0086.wav
116,8,2,17,LJ049-0014,20,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0014.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0014.wav
116,9,5,17,LJ049-0086,80,4096,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0086.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0086.wav
116,10,3,17,LJ049-0145,40,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0145.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0145.wav
116,11,0,37,LJ049-0113,40,256,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0113.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0113.wav
117,0,1,12,LJ049-0100,20,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0100.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0100.wav
117,1,2,32,LJ049-0049,120,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0049.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0049.wav
117,2,3,12,LJ049-0134,40,256,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0134.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0134.wav
117,3,0,12,LJ049-0191,20,256,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0191.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0191.wav
117,4,5,32,LJ049-0059,120,4096,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0059.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0059.wav
117,5,4,32,LJ049-0044,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0044.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0044.wav
117,6,3,32,LJ049-0134,80,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0134.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0134.wav
117,7,5,12,LJ049-0059,80,4096,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0059.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0059.wav
117,8,0,32,LJ049-0191,40,256,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0191.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0191.wav
117,9,1,32,LJ049-0100,80,4096,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0100.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0100.wav
117,10,2,12,LJ049-0049,20,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0049.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0049.wav
117,11,4,12,LJ049-0044,40,256,120,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0044.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0044.wav
118,0,4,23,LJ049-0225,120,4096,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0225.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0225.wav
118,1,0,23,LJ049-0084,40,256,20,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0084.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0084.wav
118,2,5,23,LJ049-0164,120,4096,80,4096,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0164.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0164.wav
118,3,0,3,LJ049-0084,20,256,40,256,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0084.wav,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0084.wav
